;id;name;reaction_string
1775;PSD140;Phosphatidylserine decarboxylase (n-C14:0); 1:h_c +  1:ps140_c-> 1:co2_c +  1:pe140_c
1776;MANPGH;2-O-alpha-mannosyl-6-phosphate-D-glycerate hydrolase; 1:h2o_c +  1:man6pglyc_c-> 1:glyc__R_c +  1:man6p_c
1777;PSD141;Phosphatidylserine decarboxylase (n-C14:1); 1:h_c +  1:ps141_c-> 1:co2_c +  1:pe141_c
1778;PUNP4;Purine-nucleoside phosphorylase (Deoxyguanosine); 1:dgsn_c +  1:pi_c-> 1:2dr1p_c +  1:gua_c
1779;PUNP5;Purine-nucleoside phosphorylase (Inosine); 1:ins_c +  1:pi_c-> 1:hxan_c +  1:r1p_c
1780;MANptspp;D-mannose transport via PEP:Pyr PTS (periplasm); 1:man_p +  1:pep_c-> 1:man6p_c +  1:pyr_c
1781;PUNP6;Purine-nucleoside phosphorylase (Deoxyinosine); 1:din_c +  1:pi_c-> 1:2dr1p_c +  1:hxan_c
1782;PUNP7;Purine-nucleoside phosphorylase (Xanthosine); 1:pi_c +  1:xtsn_c-> 1:r1p_c +  1:xan_c
1783;PYAM5PO;Pyridoxamine 5'-phosphate oxidase; 1:h2o_c +  1:o2_c +  1:pyam5p_c-> 1:h2o2_c +  1:nh4_c +  1:pydx5p_c
1784;PSD160;Phosphatidylserine decarboxylase (n-C16:0); 1:h_c +  1:ps160_c-> 1:co2_c +  1:pe160_c
1785;PSD161;Phosphatidylserine decarboxylase (n-C16:1); 1:h_c +  1:ps161_c-> 1:co2_c +  1:pe161_c
1786;PYDAMK;Pyridoxamine kinase; 1:atp_c +  1:pydam_c-> 1:adp_c +  1:h_c +  1:pyam5p_c
1787;MANtex;D-mannose transport via diffusion (extracellular to periplasm); 1:man_e-> 1:man_p
1788;PYDXK;Pyridoxal kinase; 1:atp_c +  1:pydx_c-> 1:adp_c +  1:h_c +  1:pydx5p_c
1789;PYDXNK;Pyridoxine kinase; 1:atp_c +  1:pydxn_c-> 1:adp_c +  1:h_c +  1:pdx5p_c
1790;PYDXPP;Pyridoxal 5-phosphate phosphatase; 1:h2o_c +  1:pydx5p_c-> 1:pi_c +  1:pydx_c
1791;PYK;Pyruvate kinase; 1:adp_c +  1:h_c +  1:pep_c-> 1:atp_c +  1:pyr_c
1792;PYNP2r;Pyrimidine-nucleoside phosphorylase (uracil); 1:pi_c +  1:uri_c-> 1:r1p_c +  1:ura_c
1793;PYRt2rpp;Pyruvate reversible transport via proton symport (periplasm); 1:h_p +  1:pyr_p-> 1:h_c +  1:pyr_c
1794;RNDR4;Ribonucleoside-diphosphate reductase (UDP); 1:trdrd_c +  1:udp_c-> 1:dudp_c +  1:h2o_c +  1:trdox_c
1795;RNDR4b;Ribonucleoside-diphosphate reductase (UDP) (glutaredoxin); 1:grxrd_c +  1:udp_c-> 1:dudp_c +  1:grxox_c +  1:h2o_c
1796;RNTR1c;Ribonucleoside-triphosphate reductase (ATP) (flavodoxin); 1:atp_c +  1:fldrd_c-> 1:datp_c +  1:fldox_c +  1:h2o_c
1797;PYRtex;Pyruvate transport via diffusion (extracellular to periplasm); 1:pyr_e-> 1:pyr_p
1798;RNTR2c;Ribonucleoside-triphosphate reductase (GTP) (flavodoxin); 1:fldrd_c +  1:gtp_c-> 1:dgtp_c +  1:fldox_c +  1:h2o_c
1799;MCITD;2-methylcitrate dehydratase; 1:2mcit_c-> 1:2mcacn_c +  1:h2o_c
1800;RNTR3c;Ribonucleoside-triphosphate reductase (CTP) (flavodoxin); 1:ctp_c +  1:fldrd_c-> 1:dctp_c +  1:fldox_c +  1:h2o_c
1801;QMO2;Quinol monooxygenase (Ubiquinol-8); 2:o2_c +  1:q8h2_c-> 2:h_c +  2:o2s_c +  1:q8_c
1802;QMO3;Quinol monooxygenase (menaquinol 8); 1:mql8_c +  2:o2_c-> 2:h_c +  1:mqn8_c +  2:o2s_c
1803;RNTR4c;Ribonucleoside-triphosphate reductase (UTP) (flavodoxin); 1:fldrd_c +  1:utp_c-> 1:dutp_c +  1:fldox_c +  1:h2o_c
1804;MCITL2;Methylisocitrate lyase; 1:micit_c-> 1:pyr_c +  1:succ_c
1805;RPE;Ribulose 5-phosphate 3-epimerase; 1:ru5p__D_c-> 1:xu5p__D_c
1806;QULNS;Quinolinate synthase; 1:dhap_c +  1:iasp_c-> 2:h2o_c +  1:pi_c +  1:quln_c
1807;R15BPK;Ribose-1,5-bisphosphokinase; 1:atp_c +  1:r15bp_c-> 1:adp_c +  1:prpp_c
1808;RPI;Ribose-5-phosphate isomerase; 1:r5p_c-> 1:ru5p__D_c
1809;MCITS;2-methylcitrate synthase; 1:h2o_c +  1:oaa_c +  1:ppcoa_c-> 1:2mcit_c +  1:coa_c +  1:h_c
1810;RZ5PP;Alpha-ribazole 5-phosphate phosphatase; 1:5prdmbz_c +  1:h2o_c-> 1:pi_c +  1:rdmbzi_c
1811;S7PI;Sedoheptulose 7-phosphate isomerase; 1:s7p_c-> 1:gmhep7p_c
1812;R1PK;Ribose 1-phosphokinase; 1:atp_c +  1:r1p_c-> 1:adp_c +  1:h_c +  1:r15bp_c
1813;R5PP;Ribose 5-phosphate phosphatase; 1:h2o_c +  1:r5p_c-> 1:pi_c +  1:rib__D_c
1814;R5PPpp;Ribose 5-phosphate phosphatase; 1:h2o_p +  1:r5p_p-> 1:pi_p +  1:rib__D_p
1815;R5Ptex;Ribose 5-phosphate transport via diffusion (extracellular to periplasm); 1:r5p_e-> 1:r5p_p
1816;SADH;Succinylarginine dihydrolase; 2:h2o_c +  2:h_c +  1:sucarg_c-> 1:co2_c +  2:nh4_c +  1:sucorn_c
1817;SUCRtex;Sucrose transport transport via diffusion (extracellular to periplasm); 1:sucr_e-> 1:sucr_p
1818;SADT2;Sulfate adenyltransferase; 1:atp_c +  1:gtp_c +  1:h2o_c +  1:so4_c-> 1:aps_c +  1:gdp_c +  1:pi_c +  1:ppi_c
1819;SARCOX;Sarcosine oxidase; 1:h2o_c +  1:o2_c +  1:sarcs_c-> 1:fald_c +  1:gly_c +  1:h2o2_c
1820;SBTPD;Sorbitol-6-phosphate dehydrogenase; 1:nad_c +  1:sbt6p_c-> 1:f6p_c +  1:h_c +  1:nadh_c
1821;SBTptspp;D-sorbitol transport via PEP:Pyr PTS (periplasm); 1:pep_c +  1:sbt__D_p-> 1:pyr_c +  1:sbt6p_c
1822;SBTtex;D-sorbitol transport via diffusion (extracellular to periplasm); 1:sbt__D_e-> 1:sbt__D_p
1823;SDPDS;Succinyl-diaminopimelate desuccinylase; 1:h2o_c +  1:sl26da_c-> 1:26dap_LL_c +  1:succ_c
1824;SDPTA;Succinyldiaminopimelate transaminase; 1:akg_c +  1:sl26da_c-> 1:glu__L_c +  1:sl2a6o_c
1825;SELCYSS;Selenocysteine synthase; 1:selnp_c +  1:sertrna_sec_c-> 1:h_c +  1:pi_c +  1:sectrna_c
1826;SELNPS;Selenophosphate synthase; 1:atp_c +  1:h2o_c +  1:seln_c-> 1:amp_c +  1:pi_c +  1:selnp_c
1827;RBFK;Riboflavin kinase; 1:atp_c +  1:ribflv_c-> 1:adp_c +  1:fmn_c +  1:h_c
1828;RBFSa;Riboflavin synthase; 1:4r5au_c +  1:db4p_c-> 1:dmlz_c +  2:h2o_c +  1:pi_c
1829;RBFSb;Riboflavin synthase; 2:dmlz_c-> 1:4r5au_c +  1:ribflv_c
1830;RBK;Ribokinase; 1:atp_c +  1:rib__D_c-> 1:adp_c +  1:h_c +  1:r5p_c
1831;RBK_L1;L-ribulokinase (L-ribulose); 1:atp_c +  1:rbl__L_c-> 1:adp_c +  1:h_c +  1:ru5p__L_c
1832;RBP4E;L-ribulose-phosphate 4-epimerase; 1:ru5p__L_c-> 1:xu5p__D_c
1833;RHAT1;Rhamnosyltransferase I (LPS core biosynthesis); 1:dtdprmn_c +  1:kphphhlipa_c-> 1:dtdp_c +  1:h_c +  1:icolipa_c
1834;RHCCE;S-ribosylhomocysteine cleavage enzyme; 1:rhcys_c-> 1:dhptd_c +  1:hcys__L_c
1835;RIBabcpp;D-ribose transport via ABC system (periplasm); 1:atp_c +  1:h2o_c +  1:rib__D_p-> 1:adp_c +  1:h_c +  1:pi_c +  1:rib__D_c
1836;RIBtex;Ribose transport via diffusion (extracellular to periplasm); 1:rib__D_e-> 1:rib__D_p
1837;RMI;L-rhamnose isomerase; 1:rmn_c-> 1:rml_c
1838;RMK;Rhamnulokinase; 1:atp_c +  1:rml_c-> 1:adp_c +  1:h_c +  1:rml1p_c
1839;RMNtex;L-rhamnose transport via diffusion (extracellular to periplasm); 1:rmn_e-> 1:rmn_p
1840;SERASr;(L-seryl)adenylate synthase; 1:atp_c +  1:h_c +  1:ser__L_c-> 1:ppi_c +  1:seramp_c
1841;SERAT;Serine O-acetyltransferase; 1:accoa_c +  1:ser__L_c-> 1:acser_c +  1:coa_c
1842;SERD_D;D-serine deaminase; 1:ser__D_c-> 1:nh4_c +  1:pyr_c
1843;SERD_L;L-serine deaminase; 1:ser__L_c-> 1:nh4_c +  1:pyr_c
1844;SERTRS;Seryl-tRNA synthetase; 1:atp_c +  1:ser__L_c +  1:trnaser_c-> 1:amp_c +  1:ppi_c +  1:sertrna_c
1845;RMNtpp;L-rhamnose transport via proton symport (periplasm); 1:h_p +  1:rmn_p-> 1:h_c +  1:rmn_c
1846;RMPA;Rhamnulose-1-phosphate aldolase; 1:rml1p_c-> 1:dhap_c +  1:lald__L_c
1847;SERTRS2;Seryl-tRNA synthetase (selenocystein); 1:atp_c +  1:ser__L_c +  1:trnasecys_c-> 1:amp_c +  1:ppi_c +  1:sertrna_sec_c
1848;SUCptspp;Sucrose transport via PEP:Pyr  (periplasm); 1:pep_c +  1:sucr_p-> 1:pyr_c +  1:suc6p_c
1849;SERt2rpp;L-serine reversible transport via proton symport (periplasm); 1:h_p +  1:ser__L_p-> 1:h_c +  1:ser__L_c
1850;SERt4pp;L-serine via sodium symport (periplasm); 1:na1_p +  1:ser__L_p-> 1:na1_c +  1:ser__L_c
1851;RNDR1;Ribonucleoside-diphosphate reductase (ADP); 1:adp_c +  1:trdrd_c-> 1:dadp_c +  1:h2o_c +  1:trdox_c
1852;RNDR1b;Ribonucleoside-diphosphate reductase (ADP) (glutaredoxin); 1:adp_c +  1:grxrd_c-> 1:dadp_c +  1:grxox_c +  1:h2o_c
1853;RNDR2;Ribonucleoside-diphosphate reductase (GDP); 1:gdp_c +  1:trdrd_c-> 1:dgdp_c +  1:h2o_c +  1:trdox_c
1854;SERtex;L-serine transport via diffusion (extracellular to periplasm); 1:ser__L_e-> 1:ser__L_p
1855;RNDR2b;Ribonucleoside-diphosphate reductase (GDP) (glutaredoxin); 1:gdp_c +  1:grxrd_c-> 1:dgdp_c +  1:grxox_c +  1:h2o_c
1856;RNDR3;Ribonucleoside-diphosphate reductase (CDP); 1:cdp_c +  1:trdrd_c-> 1:dcdp_c +  1:h2o_c +  1:trdox_c
1857;RNDR3b;Ribonucleoside-diphosphate reductase (CDP) (glutaredoxin); 1:cdp_c +  1:grxrd_c-> 1:dcdp_c +  1:grxox_c +  1:h2o_c
1858;SFGTHi;S-Formylglutathione hydralase; 1:Sfglutth_c +  1:h2o_c-> 1:for_c +  1:gthrd_c +  1:h_c
1859;SGDS;Succinylglutamate desuccinylase; 1:h2o_c +  1:sucglu_c-> 1:glu__L_c +  1:succ_c
1860;SGSAD;Succinylglutamic semialdehyde dehydrogenase; 1:h2o_c +  1:nad_c +  1:sucgsa_c-> 2:h_c +  1:nadh_c +  1:sucglu_c
1861;SHCHCS2;2-succinyl-6-hydroxy-2,4-cyclohexadiene 1-carboxylate synthase; 1:ichor_c +  1:ssaltpp_c-> 1:2shchc_c +  1:pyr_c +  1:thmpp_c
1862;SULFACabcpp;Sulfoacetate transport via ABC system (periplasm); 1:atp_c +  1:h2o_c +  1:sulfac_p-> 1:adp_c +  1:h_c +  1:pi_c +  1:sulfac_c
1863;SHCHD2;Sirohydrochlorin dehydrogenase (NAD); 1:dscl_c +  1:nad_c-> 1:h_c +  1:nadh_c +  1:scl_c
1864;SHCHF;Sirohydrochlorin ferrochelatase; 1:fe2_c +  1:scl_c-> 3:h_c +  1:sheme_c
1865;SHK3Dr;Shikimate dehydrogenase; 1:3dhsk_c +  1:h_c +  1:nadph_c-> 1:nadp_c +  1:skm_c
1866;TRE6PP;Trehalose-phosphatase; 1:h2o_c +  1:tre6p_c-> 1:pi_c +  1:tre_c
1867;SULFACtex;Sulfoaceate transport via diffusion (extracellular to periplasm); 1:sulfac_e-> 1:sulfac_p
1868;TRE6PS;Alpha,alpha-trehalose-phosphate synthase (UDP-forming); 1:g6p_c +  1:udpg_c-> 1:h_c +  1:tre6p_c +  1:udp_c
1869;TREH;Alpha,alpha-trehalase; 1:h2o_c +  1:tre_c-> 2:glc__D_c
1870;TREHpp;Alpha,alpha-trehalase (periplasm); 1:h2o_p +  1:tre_p-> 2:glc__D_p
1871;SHKK;Shikimate kinase; 1:atp_c +  1:skm_c-> 1:adp_c +  1:h_c +  1:skm5p_c
1872;SHSL1;O-succinylhomoserine lyase (L-cysteine); 1:cys__L_c +  1:suchms_c-> 1:cyst__L_c +  1:h_c +  1:succ_c
1873;SKMt2pp;Shikimate transport in via proton symport (periplasm); 1:h_p +  1:skm_p-> 1:h_c +  1:skm_c
1874;SKMtex;Shikimate transport via diffusion (extracellular to periplasm); 1:skm_e-> 1:skm_p
1875;TREptspp;Trehalose transport via PEP:Pyr PTS (periplasm); 1:pep_c +  1:tre_p-> 1:pyr_c +  1:tre6p_c
1876;SULR;Sulfite reductase (NADPH2); 5:h_c +  3:nadph_c +  1:so3_c-> 3:h2o_c +  1:h2s_c +  3:nadp_c
1877;TREtex;Trehalose transport via diffusion (extracellular to periplasm); 1:tre_e-> 1:tre_p
1878;TRPAS2;Tryptophanase (L-tryptophan); 1:h2o_c +  1:trp__L_c-> 1:indole_c +  1:nh4_c +  1:pyr_c
1879;SO2tex;SO2 transport via diffusion (extracellular to periplasm); 1:so2_e-> 1:so2_p
1880;SO2tpp;SO2 transport via diffusion (periplasm); 1:so2_p-> 1:so2_c
1881;SULabcpp;Sulfate transport via ABC system (periplasm); 1:atp_c +  1:h2o_c +  1:so4_p-> 1:adp_c +  1:h_c +  1:pi_c +  1:so4_c
1882;SO3tex;Sulfite transport via diffusion (extracellular to periplasm); 1:so3_e-> 1:so3_p
1883;TRPS1;Tryptophan synthase (indoleglycerol phosphate); 1:3ig3p_c +  1:ser__L_c-> 1:g3p_c +  1:h2o_c +  1:trp__L_c
1884;TRPS2;Tryptophan synthase (indole); 1:indole_c +  1:ser__L_c-> 1:h2o_c +  1:trp__L_c
1885;T2DECAI;Trans-2-decenoyl-ACP isomerase; 1:tdec2eACP_c-> 1:cdec3eACP_c
1886;TRPS3;Tryptophan synthase (indoleglycerol phosphate); 1:3ig3p_c-> 1:g3p_c +  1:indole_c
1887;TRPTRS;Tryptophanyl-tRNA synthetase; 1:atp_c +  1:trnatrp_c +  1:trp__L_c-> 1:amp_c +  1:ppi_c +  1:trptrna_c
1888;SO4tex;Sulfate transport via diffusion (extracellular to periplasm); 1:so4_e-> 1:so4_p
1889;SOTA;Succinylornithine transaminase; 1:akg_c +  1:sucorn_c-> 1:glu__L_c +  1:sucgsa_c
1890;SPMDAT1;Spermidine acetyltransferase; 1:accoa_c +  1:spmd_c-> 1:N1aspmd_c +  1:coa_c +  1:h_c
1891;SPMDAT2;Spermidine acetyltransferase (N8); 1:accoa_c +  1:spmd_c-> 1:coa_c +  1:h_c +  1:n8aspmd_c
1892;SPMDabcpp;Spermidine transport via ABC system (periplasm); 1:atp_c +  1:h2o_c +  1:spmd_p-> 1:adp_c +  1:h_c +  1:pi_c +  1:spmd_c
1893;SPMDtex;Spermidine transport via diffusion (extracellular to periplasm); 1:spmd_e-> 1:spmd_p
1894;TRPt2rpp;L-tryptophan reversible transport via proton symport (periplasm); 1:h_p +  1:trp__L_p-> 1:h_c +  1:trp__L_c
1895;TRPtex;L-tryptophan transport via diffusion (extracellular to periplasm); 1:trp__L_e-> 1:trp__L_p
1896;TRSARr;Tartronate semialdehyde reductase; 1:2h3oppan_c +  1:h_c +  1:nadh_c-> 1:glyc__R_c +  1:nad_c
1897;TSULabcpp;Thiosulfate transport via ABC system (periplasm); 1:atp_c +  1:h2o_c +  1:tsul_p-> 1:adp_c +  1:h_c +  1:pi_c +  1:tsul_c
1898;TSULtex;Thiosulfate transport via diffusion (extracellular to periplasm); 1:tsul_e-> 1:tsul_p
1899;TTDCAtexi;Tetradecanoate transport via facilitated irreversible diffusion (extracellular to periplasm); 1:ttdca_e-> 1:ttdca_p
1900;SPMS;Spermidine synthase; 1:ametam_c +  1:ptrc_c-> 1:5mta_c +  1:h_c +  1:spmd_c
1901;SPODM;Superoxide dismutase; 2:h_c +  2:o2s_c-> 1:h2o2_c +  1:o2_c
1902;TAGURr;Tagaturonate reductase; 1:altrn_c +  1:nad_c-> 1:h_c +  1:nadh_c +  1:tagur_c
1903;SPODMpp;Superoxide dismutase; 2:h_p +  2:o2s_p-> 1:h2o2_p +  1:o2_p
1904;SSALx;Succinate-semialdehyde dehydrogenase (NAD); 1:h2o_c +  1:nad_c +  1:sucsal_c-> 2:h_c +  1:nadh_c +  1:succ_c
1905;TTDCEAtexi;Tetradecenoate transport via facilitated irreversible diffusion (extracellular to periplasm); 1:ttdcea_e-> 1:ttdcea_p
1906;TUNGSabcpp;Tungstate transport via ABC system (periplasm); 1:atp_c +  1:h2o_c +  1:tungs_p-> 1:adp_c +  1:h_c +  1:pi_c +  1:tungs_c
1907;TUNGStex;Tungstate transport via diffusion (extracellular to periplasm); 1:tungs_e-> 1:tungs_p
1908;TYMtex;Tyramine transport via diffusion (extracellular to periplasm); 1:tym_e-> 1:tym_p
1909;SSALy;Succinate-semialdehyde dehydrogenase (NADP); 1:h2o_c +  1:nadp_c +  1:sucsal_c-> 2:h_c +  1:nadph_c +  1:succ_c
1910;TALA;Transaldolase; 1:g3p_c +  1:s7p_c-> 1:e4p_c +  1:f6p_c
1911;TYROXDApp;Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing) (periplasm); 1:h2o_p +  1:o2_p +  1:tym_p-> 1:4hoxpacd_p +  1:h2o2_p +  1:nh4_p
1912;TARTD;L(+)-tartrate dehydratase; 1:tartr__L_c-> 1:h2o_c +  1:oaa_c
1913;TYRPpp;Phospho-L-tyrosine phosphatase (periplasmic); 1:h2o_p +  1:tyrp_p-> 1:pi_p +  1:tyr__L_p
1914;TYRPtex;Phopho-L-tyrosine transport via diffusion (extracellular to periplasm); 1:tyrp_e-> 1:tyrp_p
1915;SUCBZL;O-succinylbenzoate-CoA ligase; 1:atp_c +  1:coa_c +  1:sucbz_c-> 1:amp_c +  1:ppi_c +  1:sbzcoa_c
1916;TYRTA;Tyrosine transaminase; 1:akg_c +  1:tyr__L_c-> 1:34hpp_c +  1:glu__L_c
1917;SUCBZS;O-succinylbenzoate-CoA synthase; 1:2shchc_c-> 1:h2o_c +  1:sucbz_c
1918;TARTRt7pp;Tartrate/succinate antiporter (periplasm); 1:succ_c +  1:tartr__L_p-> 1:succ_p +  1:tartr__L_c
1919;SUCCt2_2pp;Succinate transport via proton symport (2 H) (periplasm); 2:h_p +  1:succ_p-> 2:h_c +  1:succ_c
1920;TYRTRS;Tyrosyl-tRNA synthetase; 1:atp_c +  1:trnatyr_c +  1:tyr__L_c-> 1:amp_c +  1:ppi_c +  1:tyrtrna_c
1921;SUCCt2_3pp;Succintate transport via proton symport (3 H) (periplasm); 3:h_p +  1:succ_p-> 3:h_c +  1:succ_c
1922;TARTRtex;Tartrate transport via diffusion (extracellular to periplasm); 1:tartr__L_e-> 1:tartr__L_p
1923;SUCCt3pp;Succinate transport out via proton antiport (periplasm); 1:h_p +  1:succ_c-> 1:h_c +  1:succ_p
1924;SUCCtex;Succinate transport via diffusion (extracellular to periplasm); 1:succ_e-> 1:succ_p
1925;SUCDi;Succinate dehydrogenase (irreversible); 1:q8_c +  1:succ_c-> 1:fum_c +  1:q8h2_c
1926;SUCFUMtpp;Succinate:fumarate antiporter (periplasm); 1:fum_p +  1:succ_c-> 1:fum_c +  1:succ_p
1927;SUCOAS;Succinyl-CoA synthetase (ADP-forming); 1:atp_c +  1:coa_c +  1:succ_c-> 1:adp_c +  1:pi_c +  1:succoa_c
1928;TYRt2rpp;L-tyrosine reversible transport via proton symport (periplasm); 1:h_p +  1:tyr__L_p-> 1:h_c +  1:tyr__L_c
1929;TYRtex;L-tyrosine transport via diffusion (extracellular to periplasm); 1:tyr__L_e-> 1:tyr__L_p
1930;U23GAAT;UDP-3-O-(3-hydroxymyristoyl)glucosamine acyltransferase; 1:3hmrsACP_c +  1:u3hga_c-> 1:ACP_c +  1:h_c +  1:u23ga_c
1931;UAAGDS;UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase; 1:26dap__M_c +  1:atp_c +  1:uamag_c-> 1:adp_c +  1:h_c +  1:pi_c +  1:ugmd_c
1932;UACGALPpp;UDP-N-acetyl-D-galactosamine pyrophosphohydrolase (periplasm); 1:h2o_p +  1:udpacgal_p-> 1:acgal1p_p +  2:h_p +  1:ump_p
1933;UACGAMPpp;UDP-N-acetyl-D-glucosamine pyrophosphohydrolase (periplasm); 1:h2o_p +  1:uacgam_p-> 1:acgam1p_p +  2:h_p +  1:ump_p
1934;UACGAMtex;UDP-N-acetyl-D-glucosamine transport via diffusion (extracellular to periplasm); 1:uacgam_e-> 1:uacgam_p
1935;UACMAMO;UDP-N-acetyl-D-mannosamine oxidoreductase; 1:h2o_c +  2:nad_c +  1:uacmam_c-> 3:h_c +  2:nadh_c +  1:uacmamu_c
1936;TRE6PH;Trehalose-6-phosphate hydrolase; 1:h2o_c +  1:tre6p_c-> 1:g6p_c +  1:glc__D_c
1937;TAUDO;Taurine dioxygenase; 1:akg_c +  1:o2_c +  1:taur_c-> 1:aacald_c +  1:co2_c +  1:h_c +  1:so3_c +  1:succ_c
1938;UAG2E;UDP-N-acetylglucosamine 2-epimerase; 1:uacgam_c-> 1:uacmam_c
1939;UAGAAT;UDP-N-acetylglucosamine acyltransferase; 1:3hmrsACP_c +  1:uacgam_c-> 1:ACP_c +  1:u3aga_c
1940;TAURabcpp;Taurine transport via ABC system (periplasm); 1:atp_c +  1:h2o_c +  1:taur_p-> 1:adp_c +  1:h_c +  1:pi_c +  1:taur_c
1941;UAGCVT;UDP-N-acetylglucosamine 1-carboxyvinyltransferase; 1:pep_c +  1:uacgam_c-> 1:pi_c +  1:uaccg_c
1942;UAGDP;UDP-N-acetylglucosamine diphosphorylase; 1:acgam1p_c +  1:h_c +  1:utp_c-> 1:ppi_c +  1:uacgam_c
1943;UAGPT3;UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase; 1:uacgam_c +  1:uagmda_c-> 1:h_c +  1:uaagmda_c +  1:udp_c
1944;UPPRT;Uracil phosphoribosyltransferase; 1:prpp_c +  1:ura_c-> 1:ppi_c +  1:ump_c
1945;URAt2pp_copy1;Uracil transport in via proton symport (periplasm); 1:h_p +  1:ura_p-> 1:h_c +  1:ura_c
1946;URAt2pp_copy2;Uracil transport in via proton symport (periplasm); 1:h_p +  1:ura_p-> 1:h_c +  1:ura_c
1947;UAMAGS;UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase; 1:atp_c +  1:glu__D_c +  1:uama_c-> 1:adp_c +  1:h_c +  1:pi_c +  1:uamag_c
1948;TAURtex;Taurine transport via diffusion (extracellular to periplasm); 1:taur_e-> 1:taur_p
1949;UAMAS;UDP-N-acetylmuramoyl-L-alanine synthetase; 1:ala__L_c +  1:atp_c +  1:uamr_c-> 1:adp_c +  1:h_c +  1:pi_c +  1:uama_c
1950;UAPGR;UDP-N-acetylenolpyruvoylglucosamine reductase; 1:h_c +  1:nadph_c +  1:uaccg_c-> 1:nadp_c +  1:uamr_c
1951;URAtex;Uracil transport via diffusion (extracellular to periplasm); 1:ura_e-> 1:ura_p
1952;URDGLYCD;Ureidoglycolate dehydrogenase; 1:nad_c +  1:urdglyc_c-> 1:h_c +  1:nadh_c +  1:oxur_c
1953;UDCPDP;Undecaprenyl-diphosphatase; 1:h2o_c +  1:udcpdp_c-> 1:h_c +  1:pi_c +  1:udcpp_c
1954;TCYNTtex;Thiocyanate transport via diffusion (extracellular to periplasm); 1:tcynt_e-> 1:tcynt_p
1955;UDCPDPS;Undecaprenyl diphosphate synthase; 1:frdp_c +  8:ipdp_c-> 8:ppi_c +  1:udcpdp_c
1956;UDCPDPpp;Undecaprenyl-diphosphatase (periplasm); 1:h2o_p +  1:udcpdp_p-> 1:h_p +  1:pi_p +  1:udcpp_p
1957;UREAtex;Urea transport via diffusion (extracellular to periplasm); 1:urea_e-> 1:urea_p
1958;UREAtpp;Urea transport via facilitate diffusion (periplasm); 1:urea_p-> 1:urea_c
1959;URIC;Uricase; 2:h2o_c +  1:o2_c +  1:urate_c-> 1:alltn_c +  1:co2_c +  1:h2o2_c
1960;URIDK2r;Uridylate kinase (dUMP); 1:atp_c +  1:dump_c-> 1:adp_c +  1:dudp_c
1961;URIH;Uridine hydrolase; 1:h2o_c +  1:uri_c-> 1:rib__D_c +  1:ura_c
1962;URIK2;Uridine kinase (GTP:Uridine); 1:gtp_c +  1:uri_c-> 1:gdp_c +  1:h_c +  1:ump_c
1963;URIt2pp_copy1;Uridine transport in via proton symport (periplasm); 1:h_p +  1:uri_p-> 1:h_c +  1:uri_c
1964;URIt2pp_copy2;Uridine transport in via proton symport (periplasm); 1:h_p +  1:uri_p-> 1:h_c +  1:uri_c
1965;UDCPPtppi;Undecaprenyl phosphate transport (cytoplasm to periplasm); 1:udcpp_p-> 1:udcpp_c
1966;UDPACGALtex;UDP-N-acetyl-D-galactosamine transport via diffusion (extracellular to periplasm); 1:udpacgal_e-> 1:udpacgal_p
1967;UDPG4E;UDPglucose 4-epimerase; 1:udpg_c-> 1:udpgal_c
1968;UDPGALM;UDPgalactopyranose mutase; 1:udpgal_c-> 1:udpgalfur_c
1969;UDPGALPpp;UDPgalactose pyrophosphohydrolase; 1:h2o_p +  1:udpgal_p-> 1:gal1p_p +  2:h_p +  1:ump_p
1970;UDPGALtex;UDPgalactose transport via diffusion (extracellular to periplasm); 1:udpgal_e-> 1:udpgal_p
1971;URItex;Uridine transport via diffusion (extracellular to periplasm); 1:uri_e-> 1:uri_p
1972;UDPGD;UDPglucose 6-dehydrogenase; 1:h2o_c +  2:nad_c +  1:udpg_c-> 3:h_c +  2:nadh_c +  1:udpglcur_c
1973;CTECOAI6;3-cis-2-trans-enoyl-CoA isomerase; 1:tdecoa_c-> 1:td2coa_c
1974;UDPGDC;UDP-glucuronate C-4'' decarboxylase; 1:nad_c +  1:udpglcur_c-> 1:co2_c +  1:nadh_c +  1:udpLa4o_c
1975;UDPGLCURtex;UDP-D-glucuronate transport via diffusion (extracellular to periplasm); 1:udpglcur_e-> 1:udpglcur_p
1976;UDPGPpp;UDPglucose pyrophosphohydrolase; 1:h2o_p +  1:udpg_p-> 1:g1p_p +  2:h_p +  1:ump_p
1977;UDPGtex;UDPglucose transport via diffusion (extracellular to periplasm); 1:udpg_e-> 1:udpg_p
1978;USHD;UDP-sugar hydrolase; 1:h2o_c +  1:u23ga_c-> 2:h_c +  1:lipidX_c +  1:ump_c
1979;VALTA;Valine transaminase; 1:akg_c +  1:val__L_c-> 1:3mob_c +  1:glu__L_c
1980;VALTRS;Valyl-tRNA synthetase; 1:atp_c +  1:trnaval_c +  1:val__L_c-> 1:amp_c +  1:ppi_c +  1:valtrna_c
